speaker,utterance,emotion,annotation,temp
Phoebe,"Sure!",neutral,3100010,"Training_Set"
Ross,"Mine stole my newspaper! It's like a","non-neutral",1000220,"Training_Set"
Monica,"Ross! The neighbors ate all my candy!!",joy,0300110,"Training_Set"
Joey,"Hey Mon, you might wanna make some more lasagna too, because something might've happened to a huge chunk of it.",neutral,4000001,"Training_Set"
Monica,"They love my candy? Oh man!!! I've gotta go make more!!",joy,1300010,"Training_Set"
Phoebe,"Yeah, and they've been coming by all day. They love it!",joy,1300010,"Training_Set"
Joey,"Uh well yeah, that was the plan, but by the time I got to it there was only a couple of pieces left!","non-neutral",2000111,"Training_Set"
Monica,"Did you eat all the neighbor candy?!","non-neutral",1000220,"Training_Set"
Joey,"Yeah?",neutral,4000010,"Training_Set"
Monica,"Joey!!","non-neutral",0000221,"Training_Set"
Chandler,"Well, either that or uh",neutral,5000000,"Training_Set"
Monica,"The basket is totally empty! My God, the neighbors ate all the candy!",surprise,1100030,"Training_Set"
Ross,"I gotta go make a fake Ben.",neutral,5000000,"Training_Set"
Monica,"All right, sorry.",neutral,3020000,"Training_Set"
Ross,"What kind of father do you think I am?",anger,0001310,"Training_Set"
Ross,"What, do you think I'd just use my son as-as an excuse?","non-neutral",1001120,"Training_Set"
Ross,"Of course he is!","non-neutral",2200100,"Training_Set"
Chandler,"Yeah?",neutral,3001010,"Training_Set"
Monica,"I won't care, because I know you will be feeling it all in here.",neutral,3200000,"Training_Set"
Chandler,"No, I mean, come on, seriously think about it, we get married, we're up at the altar and I'm like this.",neutral,3101000,"Training_Set"
Monica,"Stop it!","non-neutral",2200001,"Training_Set"
Chandler,"Oh that makes me feel so warm in my hollow tin chest.",neutral,3200000,"Training_Set"
Monica,"Oh that's so sweet! Look Chandler I don't care if you can't cry, I love you.",joy,1300010,"Training_Set"
Chandler,"Maybe one of those stories would make me cry and then you wouldn't think I was y'know, all dead inside.",neutral,5000000,"Training_Set"
Chandler,"Yeah I know, but I figured a shot y'know?",neutral,5000000,"Training_Set"
Monica,"Why are you reading this? You hate this kind of stuff.",surprise,1000031,"Training_Set"
Chandler,"There's no back to this couch!",surprise,1000130,"Training_Set"
Chandler,"Hey!",joy,0500000,"Training_Set"
Monica,"Hey sweetie!",joy,0500000,"Training_Set"
Joey,"Hey! It's Porsche!!","non-neutral",1100120,"Training_Set"
Ross,"The judge wouldn't let us get an annulment! Now we gotta get a divorce!! Did a Porsch throw up on you?",anger,0000500,"Training_Set"
Rachel,"Don't call us that!",anger,0000500,"Training_Set"
Joey,"Hi! How are the Gellers?",neutral,3200000,"Training_Set"
Ross,"That was the only way I could get him to",neutral,4010000,"Training_Set"
Phoebe,"A real man wouldn't just run to the hospital!  No! What would, what would Krog do?","non-neutral",0010112,"Training_Set"
Chandler,"Okay, listen this really hurts. Let's go.","non-neutral",2020100,"Training_Set"
Phoebe,"I'm pretty sure it's gun.",neutral,5000000,"Training_Set"
Chandler,"I think that's gum.",neutral,3000101,"Training_Set"
Phoebe,"But no, because a doctor won't be able to help him, it's just gonna y'know naturally pass through his system in like seven years.",neutral,5000000,"Training_Set"
Monica,"He's got something plastic lodged in his throat, we've got to go to the hospital.","non-neutral",2002100,"Training_Set"
Phoebe,"But you-you can't leave me with them! We-we're a team! We're playing a zone! They're gonna triple team me!","non-neutral",1020020,"Training_Set"
Monica,"The babies are asleep, I'm sure you'll be okay on your own for a while!","non-neutral",2000120,"Training_Set"
Phoebe,"What?! No, you can't, you can't leave me here with them! We're baby-sitting!","non-neutral",0020120,"Training_Set"
Monica,"All right, that's it, we're going to the emergency room.","non-neutral",0002120,"Training_Set"
Chandler,"Ahh, I think it just moved. It's really poking me.","non-neutral",2000111,"Training_Set"
Joey,"Come on! What are you doing?! I'm in character! Would you talk to her!","non-neutral",0100220,"Training_Set"
Monica,"Joey, you know you don't actually have one.",neutral,3000002,"Training_Set"
Joey,"Oh, I've been there. Yeah, I am gonna go drive my Porsche.",neutral,3100001,"Training_Set"
Phoebe,"Yeah, but only a genius would swallow a sonic blaster gun.","non-neutral",2000201,"Training_Set"
Chandler,"That is true.",neutral,5000000,"Training_Set"
Joey,"Of course! Only an idiot would wear this stuff if you didn't have the car! Right?",anger,0000500,"Training_Set"
Monica,"This doesn't mean anything, does it?","non-neutral",2000120,"Training_Set"
Chandler,"Well, I told you not to walk. Here.  There. Okay.",anger,2000300,"Training_Set"
Monica,"Okay! Oh God, y'know what? It's really bad.","non-neutral",1000220,"Training_Set"
Chandler,"I'm not getting into this again!",anger,1000301,"Training_Set"
Monica,"He took my snack!",anger,1000400,"Training_Set"
Chandler,"Well you did pull his hair.",neutral,5000000,"Training_Set"
Monica,"That kid really kicked me hard on the plane.",anger,2000300,"Training_Set"
Joey,"I'm back baby! Ha-ha-ha!",joy,0300020,"Training_Set"
Joey,"Please, help me out, for old times sake.",sadness,1031000,"Training_Set"
Joey,"You have no idea how much I need this.",sadness,1031000,"Training_Set"
Joey,"Okay?",neutral,4010000,"Training_Set"
Joey,"Look, I just lost my other job.",sadness,1031000,"Training_Set"
Joey,"Please!","non-neutral",2101010,"Training_Set"
Joey,"Terry!","non-neutral",2101010,"Training_Set"
Joey,"Wait!","non-neutral",2101010,"Training_Set"
Phoebe,"I-I-I-I-I don't know, I don't know what to say.",surprise,1010030,"Training_Set"
Phoebe,"Umm, I think you're really, really great...","non-neutral",1202000,"Training_Set"
Chandler,"Yeah, we got, um-hmm.",neutral,4010000,"Training_Set"
Ross,"Hey, don't we have to...",neutral,3001010,"Training_Set"
Joey,"Damnit Phoebe!!",anger,0000500,"Training_Set"
Ross,I,neutral,4001000,"Training_Set"
Joey,"Phoebe! Don't put ideas in his head!",anger,0000401,"Training_Set"
Phoebe,"So are you actually gonna see her again?",neutral,3000011,"Training_Set"
Ross,"Look, I","non-neutral",2012000,"Training_Set"
Joey,"He obviously lost his mind.","non-neutral",2010002,"Training_Set"
Joey,"He obviously went crazy.","non-neutral",2010002,"Training_Set"
Joey,"He's our friend.",neutral,4000001,"Training_Set"
Joey,"This is Ross, okay?",neutral,3000002,"Training_Set"
Joey,"Hold on.",neutral,4000001,"Training_Set"
Joey,"Hold on.",neutral,5000000,"Training_Set"
Joey,"All right, hold on!",neutral,3000200,"Training_Set"
Rachel,"Ross! Janice?!","non-neutral",2100020,"Training_Set"
Ross,"Okay, I didn't know you would say that.","non-neutral",2010011,"Training_Set"
Phoebe,"You two will have very hairy children.",disgust,0200003,"Training_Set"
Ross,"Okay, look, I-I know what you guys are going to say",neutral,3020000,"Training_Set"
Ross,"All right. Uhh, international.",neutral,4010000,"Training_Set"
Joey,"Mine!","non-neutral",1200101,"Training_Set"
Ross,"I'll take sports.",neutral,5000000,"Training_Set"
Chandler,"Well, I-I-I'm done with this. You want anything Ross? Sports? International? Apartment listings?",neutral,3000200,"Training_Set"
Ross,"Look, I don't think so Pheebs.  All right, I'll do it. But just because you're a friend.",neutral,3000002,"Training_Set"
Phoebe,"Well okay but I have two tickets to the ballroom dance finals.",neutral,4001000,"Training_Set"
Ross,"What?! No!",surprise,0000041,"Training_Set"
Phoebe,"Yeah, umm that's Whitney , Kyle's ex-wife out there, now do you think that you can y'know divert her so that we can slip out?",neutral,4010000,"Training_Set"
Ross,"Yeah?",neutral,4000010,"Training_Set"
Phoebe,"Okay, I know. Hold on.  Hey Ross?",neutral,4010000,"Training_Set"
Phoebe,"Okay, don't freak out. I'll go.",neutral,4001000,"Training_Set"
Phoebe,"Yeah, I... Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.",sadness,2030000,"Training_Set"
Phoebe,"Ohh. No that's okay, he's a friend.",neutral,3200000,"Training_Set"
Phoebe,"I'm having a really good time!",joy,0500000,"Training_Set"
Monica,"Do you really want to pull at that thread?",surprise,1000031,"Training_Set"
Chandler,"Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?",surprise,0000050,"Training_Set"
Monica,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",joy,2300000,"Training_Set"
Ross,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""",joy,1400000,"Training_Set"
Phoebe,"Oh no, it's you.",neutral,3010010,"Training_Set"
Phoebe,"Guys!","non-neutral",1200020,"Training_Set"
Phoebe,"Hey!","non-neutral",2200010,"Training_Set"
Phoebe,"This is a freaky place.",fear,1004000,"Training_Set"
Phoebe,"Y'know, I don't-I don't think it's you.",neutral,5000000,"Training_Set"
Phoebe,"But if-no look, okay. These jerks might not care about you, but the universe does! And that says a lot!","non-neutral",0110012,"Training_Set"
Phoebe,"Well, y'know I'm wearing layers and it's warm.",neutral,4100000,"Training_Set"
Phoebe,"Oh my God! So was she! Oh, I've got-I've got goose bumps.",surprise,0100040,"Training_Set"
Monica,I,neutral,5000000,"Training_Set"
Monica,"Apparently you're not very good at it!",anger,1000301,"Training_Set"
Monica,"There aren't any message you've forgotten to give me are there?",neutral,5000000,"Training_Set"
Monica,"These things happen!",neutral,3000020,"Training_Set"
Monica,"People make mistakes!",neutral,3000020,"Training_Set"
Monica,"Oh, stop beating yourself up!","non-neutral",2000021,"Training_Set"
Chandler,"I can't believe I did this! What an idiot!",anger,0000302,"Training_Set"
Ross,"Congratu!!  -lations-lations.",joy,1400000,"Training_Set"
Rachel,"Oh my God!!",surprise,0200030,"Training_Set"
Rachel,"Oh, I did!",surprise,0100040,"Training_Set"
Rachel,"Yeah.  Hi Mark!",surprise,1100030,"Training_Set"
Ross,"No, I can't get it out.","non-neutral",2002010,"Training_Set"
Phoebe,"What?",surprise,1000040,"Training_Set"
Ross,"My foot is stuck in the pocket.","non-neutral",2002010,"Training_Set"
Phoebe,"What?",neutral,3000020,"Training_Set"
Ross,"Wait, wait, wait.","non-neutral",2001020,"Training_Set"
Phoebe,"Oh.",neutral,4000010,"Training_Set"
Phoebe,"Okay, it's okay.",neutral,3110000,"Training_Set"
Phoebe,"Huh?",surprise,2000030,"Training_Set"
Ross,"Wait, wait, wait, wait, wait.",surprise,2000030,"Training_Set"
Ross,"Thanks.","non-neutral",1220000,"Training_Set"
Phoebe,"And you're so sweet.  And you're kind",neutral,3020000,"Training_Set"
Ross,"Thanks.",sadness,2030000,"Training_Set"
Phoebe,"You're, you're really, you're so good.",sadness,1130000,"Training_Set"
Phoebe,"I know no, no, y'know you don't deserve this, you don't Ross.",sadness,2030000,"Training_Set"
Ross,"I can't believe this!","non-neutral",0010220,"Training_Set"
Ross,"Maybe this would've happened if I'd been more nurturing, or I'd paid more attention, or I... had a uterus.",sadness,1030100,"Training_Set"
Ross,"Mom no, come on! Thank you.",surprise,0100040,"Training_Set"
Ross,"Ma, you're asking me to marry you?",surprise,0200030,"Training_Set"
Ross,"Okay, what's up?",neutral,3001010,"Training_Set"
Ross,"Oh good.","non-neutral",2200010,"Training_Set"
Ross,"Hi! I'm so glad you're here, but it's gonna be a while. I-I wished you'd called first.","non-neutral",0120020,"Training_Set"
Monica,I,neutral,5000000,"Training_Set"
Phoebe,"Alright, no, we could look at them!",neutral,4000010,"Training_Set"
Chandler,"What?",surprise,1000040,"Training_Set"
Phoebe,"No, don't look directly at them!",fear,1003100,"Training_Set"
Rachel,"This bench, it's hollow! I can't believe I never knew that!  Oh, the presents!!!",surprise,1000040,"Training_Set"
Phoebe,"What?",surprise,2000030,"Training_Set"
Rachel,"Hey, this is hollow.",neutral,3000020,"Training_Set"
Phoebe,"Hmm, how about my azzz?",neutral,4100000,"Training_Set"
Chandler,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that's as good as garbage?","non-neutral",2100020,"Training_Set"
Phoebe,"Okay, c'mon guys, show us where the presents are!",neutral,3000200,"Training_Set"
Phoebe,"Didn't think so!",neutral,3000200,"Training_Set"
Phoebe,"No!","non-neutral",2000210,"Training_Set"
Phoebe,"Or we could just follow your clever jokes - any ideas?",neutral,4000001,"Training_Set"
Chandler,"Yes, if the presents are hidden south for the winter.",neutral,5000000,"Training_Set"
Phoebe,"Y'know, birds have a very good sense of direction, and I thought maybe they could help us find where the presents are hidden.",neutral,4100000,"Training_Set"
Chandler,"Oh, hey guys!",joy,0300020,"Training_Set"
Phoebe,"Hey! Look who I found!",surprise,0100040,"Training_Set"
Phoebe,"Then I'm gonna have to ask you to keep it down.",neutral,3000101,"Training_Set"
Joey,"Hey-hey.","non-neutral",2200010,"Training_Set"
Joey,"Great soap opera acting tonight everybody, class dismissed.",joy,2300000,"Training_Set"
Joey,"And that's how it's done.",neutral,5000000,"Training_Set"
Joey,"That would be the basic 'I have a fishhook in my eyebrow and I like it'  Okay, let's say I've just gotten bad news, well all I do there is try and divide 232 by 13.",neutral,4000010,"Training_Set"
Joey,"Or ah, or, let's say I wanna convey that I've just done something evil.",neutral,3020000,"Training_Set"
Joey,"Now, I've never been able to cry as an actor, so if I'm in a scene where I have to cry, I cut a hole in my pocket, take a pair of tweezers, and just start pulling.",neutral,5000000,"Training_Set"
Joey,"Okay, some tricks of the trade.",neutral,5000000,"Training_Set"
Chandler,"What kind of scary-ass clowns came to your birthday?","non-neutral",1100120,"Training_Set"
Joey,"Right. Ok, ok, uh, ducks is heads, because ducks have heads.",neutral,4100000,"Training_Set"
Chandler,"We have to assign heads to something.",neutral,5000000,"Training_Set"
Joey,"Yes! Whew!",joy,0500000,"Training_Set"
Chandler,"Heads it is.",neutral,5000000,"Training_Set"
Joey,"Heads.",neutral,5000000,"Training_Set"
Chandler,"All right, call it in the air.",neutral,5000000,"Training_Set"
Joey,"You got a better idea?",neutral,3000110,"Training_Set"
Chandler,"Oh, we're gonna flip for the baby?",surprise,1000040,"Training_Set"
Joey,"Uh, uh, we'll flip for it. Ducks or clowns.",neutral,5000000,"Training_Set"
Chandler,"What're we gonna do? What're we gonna do?",fear,1003010,"Training_Set"
Joey,"Ahh!",surprise,2000030,"Training_Set"
Rachel,"Now, what exactly is in a cobb salad?",neutral,5000000,"Training_Set"
Rachel,"Mrs., Mrs. Gobb?",neutral,4000010,"Training_Set"
Phoebe,"We're so stupid! Do you know what's going on in there? They're trying to take Joey!","non-neutral",1001120,"Training_Set"
Joey,"Aww, I don't want to see that!",disgust,0000014,"Training_Set"
Monica,"I know, it's great!",joy,0500000,"Training_Set"
Joey,"All right! Man, this is unbelievable! I mean, it's","non-neutral",1210010,"Training_Set"
Monica,"Please? Please?! We just don't want to deal with telling everyone, okay? Just promise you won't tell.",fear,0203000,"Training_Set"
Chandler,"No-no-no-no-no! You can't!",fear,0003110,"Training_Set"
Joey,"But it is a big deal!! I have to tell someone!","non-neutral",1200020,"Training_Set"
Chandler,"The reason we didn't tell anyone was because we didn't want to make a big deal out of it.",neutral,4001000,"Training_Set"
