speaker,utterance,emotion,annotation,emotion_code
Dr. Stryker Ramoray,good morning   drake  it is your brother stryker  can you hear me?,neutral,4100000,4
Nurse #2,it is not hopeless! dr  stryker ramoray s a miracle worker  look  here he comes ,joy,2300000,3
Nurse #1,this poor guy s been in a coma for five years  it is hopeless ,sadness,41000,6
Joey,please  help me out  for old times sake ,sadness,1031000,6
Joey,you have no idea how much i need this ,sadness,1031000,6
Joey,look  i just lost my other job ,sadness,1031000,6
Joey,terry!,non-neutral,2101010,5
Joey,wait!,non-neutral,2101010,5
Gunther,hey buddy  this is a family place  put the mouse back in the house ,non-neutral,2000102,5
Phoebe,i i i i i do not know  i do not know what to say ,surprise,1010030,7
Robert,or am i just nuts?,non-neutral,1011110,5
Robert,is this my fault?,non-neutral,22010,5
Robert,is it something i am putting out there?,non-neutral,11012,5
Robert,why does this keep happening to me?,anger,10310,0
Robert,here we go again ,non-neutral,1021001,5
Robert,oh god!,non-neutral,101120,5
Phoebe,umm  i think you are really  really great   ,non-neutral,1202000,5
Chandler,yeah  we got  um hmm ,neutral,4010000,4
Ross,hey  do not we have to   ,neutral,3001010,4
Joey,damnit phoebe!!,anger,500,0
Joey,phoebe! do not put ideas in his head!,anger,401,0
Phoebe,so are you actually going to see her again?,neutral,3000011,4
Ross,look  i,non-neutral,2012000,5
Joey,he obviously lost his mind ,non-neutral,2010002,5
Joey,he obviously went crazy ,non-neutral,2010002,5
Joey,he is our friend ,neutral,4000001,4
Joey,this is ross  okay?,neutral,3000002,4
Joey,hold on ,neutral,4000001,4
Joey,all right  hold on!,neutral,3000200,4
Rachel,ross! janice?!,non-neutral,2100020,5
Ross,okay  i did not know you would say that ,non-neutral,2010011,5
Phoebe,you two will have very hairy children ,disgust,200003,1
Ross,okay  look  i i know what you guys are going to say,neutral,3020000,4
Ross,all right  uhh  international ,neutral,4010000,4
Joey,mine!,non-neutral,1200101,5
Ross,i will take sports ,neutral,5000000,4
Chandler,well  i i i m done with this  you want anything ross? sports? international? apartment listings?,neutral,3000200,4
Ross,look  i do not think so pheebs   all right  i will do it  but just because you are a friend ,neutral,3000002,4
Phoebe,well okay but i have two tickets to the ballroom dance finals ,neutral,4001000,4
Ross,what?! no!,surprise,41,7
Phoebe,yeah  umm that is whitney   kyle s ex wife out there  now do you think that you can you know divert her so that we can slip out?,neutral,4010000,4
Phoebe,okay  i know  hold on   hey ross?,neutral,4010000,4
Kyle,no it s    uh  my ex wife whitney is out there  i cannot deal with her right now  that woman is crazy!,non-neutral,1001102,5
Phoebe,okay  do not freak out  i will go ,neutral,4001000,4
Kyle,i know it is really lame  but i got these tickets from my boss and oh no! no! no! my god!,surprise,2030,7
Phoebe,yeah  i    well you know i i mean i missed the the semi finals  so i would just be lost ,sadness,2030000,6
Kyle,hey uh  i do not mean to be presumptuous but i have these two tickets to the ballroom dancing finals tomorrow night if you want to go?,fear,2003000,2
Phoebe,ohh  no that is okay  he is a friend ,neutral,3200000,4
Kyle,me too! i am sorry that guy in the subway licked your neck ,non-neutral,1200002,5
Phoebe,i am having a really good time!,joy,500000,3
Monica,do you really want to pull at that thread?,surprise,1000031,7
Chandler,oh my god! those are my bedroom eyes?! why did you ever sleep with me?,surprise,50,7
Monica,they cannot all be bad   find the one where you make your bedroom eyes  ohh  there it is ,joy,2300000,3
Ross,i like this one   it seems to say  i love you and that is why i have to kill you ,joy,1400000,3
Phoebe,oh no  it is you ,neutral,3010010,4
Phoebe,guys!,non-neutral,1200020,5
Phoebe,this is a freaky place ,fear,1004000,2
Phoebe,y know  i don t i do not think it is you ,neutral,5000000,4
Earl,i really wished they would care just a little bit though ,sadness,2030000,6
Earl,the whole universe!,joy,500000,3
Earl,because the universe cares!,joy,400010,3
Earl,i do not need you guys to care about me!,non-neutral,110210,5
Earl,did you hear that?!,neutral,3000020,4
Phoebe,but if no look  okay  these jerks might not care about you  but the universe does! and that says a lot!,non-neutral,110012,5
Earl,yeah yeah ,neutral,5000000,4
Phoebe,well  you know i am wearing layers and it is warm ,neutral,4100000,4
Phoebe,oh my god! so was she! oh  i have got i ve got goose bumps ,surprise,100040,7
Earl,philadelphia ,neutral,5000000,4
Monica,apparently you are not very good at it!,anger,1000301,0
Monica,there are not any message you have forgotten to give me are there?,neutral,5000000,4
Monica,these things happen!,neutral,3000020,4
Monica,people make mistakes!,neutral,3000020,4
Monica,oh  stop beating yourself up!,non-neutral,2000021,5
Chandler,i cannot believe i did this! what an idiot!,anger,302,0
Ross,congratu!!   lations lations ,joy,1400000,3
Rachel,oh  i did!,surprise,100040,7
Mark,hi  i just talked to joanna  and she loves you  you got it  you got the job ,joy,2300000,3
Rachel,yeah   hi mark!,surprise,1100030,7
Mark,rachel?,neutral,4000010,4
Ross,no  i cannot get it out ,non-neutral,2002010,5
Ross,my foot is stuck in the pocket ,non-neutral,2002010,5
Ross,wait  wait  wait ,non-neutral,2001020,5
Phoebe,okay  it is okay ,neutral,3110000,4
Ross,wait  wait  wait  wait  wait ,surprise,2000030,7
Phoebe,and you are so sweet   and you are kind,neutral,3020000,4
Phoebe,you re  you are really  you are so good ,sadness,1130000,6
Phoebe,i know no  no  you know you do not deserve this  you do not ross ,sadness,2030000,6
Ross,i cannot believe this!,non-neutral,10220,5
Ross,maybe this would have happened if i would been more nurturing  or i would paid more attention  or i    had a uterus ,sadness,1030100,6
Mrs. Geller,just hear me out!,fear,3200,2
Ross,mom no  come on! thank you ,surprise,100040,7
Mrs. Geller,this is your grandmother s engagement ring  i want you to give it to rachel ,joy,2300000,3
Ross,ma  you are asking me to marry you?,surprise,200030,7
Mrs. Geller,i brought something that i want to give you  assuming of course that you want it ,neutral,3101000,4
Ross,okay  what is up?,neutral,3001010,4
Mrs. Geller,i actually needed to talk to you before the birth ,neutral,4001000,4
Ross,oh good ,non-neutral,2200010,5
Mrs. Geller,oh that is all right  i am coming back later with your father ,neutral,3200000,4
Ross,hi! i am so glad you are here  but it is going to be a while  i i wished you would called first ,non-neutral,120020,5
Phoebe,alright  no  we could look at them!,neutral,4000010,4
Phoebe,no  do not look directly at them!,fear,1003100,2
Rachel,this bench  it is hollow! i cannot believe i never knew that!  oh  the presents!!!,surprise,1000040,7
Rachel,hey  this is hollow ,neutral,3000020,4
Phoebe,hmm  how about my azzz?,neutral,4100000,4
Chandler,oh  the duck seems to think that monica got me garbage! hmm  i wonder what i could get monica that is as good as garbage?,non-neutral,2100020,5
Phoebe,okay  c mon guys  show us where the presents are!,neutral,3000200,4
Phoebe,did not think so!,neutral,3000200,4
Phoebe,or we could just follow your clever jokes   any ideas?,neutral,4000001,4
Chandler,yes  if the presents are hidden south for the winter ,neutral,5000000,4
Phoebe,y know  birds have a very good sense of direction  and i thought maybe they could help us find where the presents are hidden ,neutral,4100000,4
Chandler,oh  hey guys!,joy,300020,3
Phoebe,hey! look who i found!,surprise,100040,7
Mr. Heckles,well  i am going to go into my new apartment now   ehh!,joy,2300000,3
Eric,that is weird ,surprise,1000031,7
Mr. Heckles,he told me in person ,neutral,5000000,4
Eric,but  he told me over the phone ,surprise,2000030,7
Mr. Heckles,i could be chandler s new roommate ,surprise,2000030,7
Eric,i i i do not think so ,surprise,1001030,7
Mr. Heckles,i am chandler s new roommate ,surprise,2000030,7
Eric,hi  i am eric  i am going to be chandler s new roommate ,neutral,4100000,4
Mr. Heckles,who are you?,surprise,1000040,7
Phoebe,then i am going to have to ask you to keep it down ,neutral,3000101,4
Joey,hey hey ,non-neutral,2200010,5
Student,hey  mr  trib ,neutral,5000000,4
Joey,great soap opera acting tonight everybody  class dismissed ,joy,2300000,3
Joey,and that is how it is done ,neutral,5000000,4
Joey,that would be the basic  i have a fishhook in my eyebrow and i like it   okay  let us say i have just gotten bad news  well all i do there is try and divide     by    ,neutral,4000010,4
Joey,or ah  or  let us say i want to convey that i have just done something evil ,neutral,3020000,4
Joey,now  i have never been able to cry as an actor  so if i am in a scene where i have to cry  i cut a hole in my pocket  take a pair of tweezers  and just start pulling ,neutral,5000000,4
Joey,okay  some tricks of the trade ,neutral,5000000,4
Chandler,what kind of scary ass clowns came to your birthday?,non-neutral,1100120,5
Joey,right  ok  ok  uh  ducks is heads  because ducks have heads ,neutral,4100000,4
Chandler,we have to assign heads to something ,neutral,5000000,4
Joey,yes! whew!,joy,500000,3
Chandler,heads it is ,neutral,5000000,4
Joey,heads ,neutral,5000000,4
Chandler,all right  call it in the air ,neutral,5000000,4
Joey,you got a better idea?,neutral,3000110,4
Chandler,oh  we are going to flip for the baby?,surprise,1000040,7
Joey,uh  uh  we will flip for it  ducks or clowns ,neutral,5000000,4
Chandler,what are we going to do? what are we going to do?,fear,1003010,2
Joey,ahh!,surprise,2000030,7
Rachel,now  what exactly is in a cobb salad?,neutral,5000000,4
Julie,no cobb  as in cobb salad ,neutral,5000000,4
Rachel,mrs   mrs  gobb?,neutral,4000010,4
Julie,and my second grade teacher was ms  thomas  and my first grade teacher was mrs  cobb ,neutral,5000000,4
Phoebe,we are so stupid! do you know what is going on in there? they are trying to take joey!,non-neutral,1001120,5
Joey,aww  i do not want to see that!,disgust,14,1
Monica,i know  it is great!,joy,500000,3
Joey,all right! man  this is unbelievable! i mean  it is,non-neutral,1210010,5
Monica,please? please?! we just do not want to deal with telling everyone  okay? just promise you will not tell ,fear,203000,2
Chandler,no no no no no! you can t!,fear,3110,2
Joey,but it is a big deal!! i have to tell someone!,non-neutral,1200020,5
Chandler,the reason we did not tell anyone was because we did not want to make a big deal out of it ,neutral,4001000,4
Joey,in london!!!,surprise,1000040,7
Chandler,it happened in london ,neutral,4001000,4
Joey,how?! when?!,surprise,50,7
Monica,yes  but you cannot tell anyone! no one knows!,joy,1301000,3
Joey,you?!  and and you?!,surprise,100040,7
Chandler,yes  yes ,neutral,3101000,4
Joey,ohhhhhhhhhhh!!!!!!!,surprise,100031,7
Joey,oohh!! ohh! oh oh oh! oh oh!!,surprise,50,7
Chandler,joey  can i talk to you for a second?,neutral,5000000,4
Joey,oh! ohh! oh!!,surprise,50,7
Rachel,yeah  it is in there ,neutral,5000000,4
Monica,hey  rach  can i borrow your eyelash curler  i think i lost mine ,neutral,5000000,4
Ross,you know what? i can easily get out of this  but there is a chance you can get very  very hurt!,non-neutral,111200,5
Rachel,say it!,joy,1300100,3
Ross,it is not something you are! it is something you have!,non-neutral,1200011,5
Phoebe,say we are unagi!,joy,2300000,3
Rachel,definitely! phoebe  you will not find a single game show host  who is ass i cannot kick ,joy,1300100,3
Phoebe,chuck woolery?,neutral,3000020,4
Rachel,oh  of course!,joy,2300000,3
Phoebe,alex trebek?,neutral,4000010,4
Rachel,yep!,joy,2300000,3
Phoebe,pat sajak?,neutral,4000010,4
Evil Bitch,do not you talk to my husband like that you stupid bastard!,anger,500,0
Ross,hey! you want to live to see your baby?!,anger,500,0
Rachel,he is looking at me ,neutral,3000101,4
Ross,what? what?,non-neutral,2001110,5
Ross,just ignore them ,neutral,3000002,4
Evil Bitch,you miss your girlfriend?,neutral,3010100,4
Ross,no no  i m   i m sure no one was looking  just want some privacy ,non-neutral,2002010,5
Evil Bitch,see? see? it was because you were looking fat pervert!,anger,302,0
Ross,umm  umm  i m i m just gonna ,neutral,3001001,4
Evil Bitch,she is in labor! you like that you sick son of a bitch!,anger,302,0
Sick Bastard,honey i swear! i was not looking at her!,fear,5000,2
Evil Bitch,do not you look at her you sick bastard!,anger,401,0
Evil Bitch,are you looking at her?!,non-neutral,1000121,5
Rachel,ooh! ow!!,surprise,10040,7
Ross,yeah? okay ,neutral,3000020,4
