speaker,utterance,emotion,annotation,temp
Rachel,"Hey!",neutral,3200000,"Test_Set"
Joey,"Hey!",neutral,3200000,"Test_Set"
Chandler,"I'm full, and yet I know if I stop eating this, I'll regret it.",neutral,3110000,"Test_Set"
Rachel,"Oh my God! That is so good!",joy,0400010,"Test_Set"
Rachel,"She then proceeds to act like Dark Helmut in",neutral,3200000,"Test_Set"
Rachel,"(She takes out his license and her license and holds them face to face with each other.",neutral,3200000,"Test_Set"
Rachel,"Absolutely!",joy,1400000,"Test_Set"
Rachel,"I will!",joy,1400000,"Test_Set"
Rachel,"Yes!",joy,1400000,"Test_Set"
Rachel,"Really?",surprise,1000040,"Test_Set"
Chandler,"Stupid, useless Canadian money!",anger,0000302,"Test_Set"
Ross,"Ohh, man! Chicago, is sooo lucky!",joy,0310010,"Test_Set"
Chandler,"He's not gonna make it, he's stuck in Chicago.",sadness,1031000,"Test_Set"
Ross,"What happened?",surprise,2000030,"Test_Set"
Ross,"I can't-I can't stay here all night, and if I go in there she's-she's gonna wanna... do stuff.",fear,1003001,"Test_Set"
Ross,"Well, yeah.",neutral,4010000,"Test_Set"
Rachel,"Here?! Now?!",surprise,0000050,"Test_Set"
Ross,"Well, I-I gotta go break up with Bonnie.",sadness,2030000,"Test_Set"
Rachel,"Whoa! What?! Why?!",surprise,0011030,"Test_Set"
Ross,"Okay, I gotta go.",neutral,5000000,"Test_Set"
Ross,"I know.",neutral,5000000,"Test_Set"
Rachel,"Oh my God.",surprise,1000130,"Test_Set"
Ross,"Yeah.",neutral,5000000,"Test_Set"
Rachel,"Oh, you're welcome a million.",joy,1400000,"Test_Set"
Ross,"Awww.","non-neutral",1120010,"Test_Set"
Ross,"Hi!",joy,1400000,"Test_Set"
Phoebe,"No!",surprise,0000230,"Test_Set"
Joey,"And what is his name?",neutral,5000000,"Test_Set"
Phoebe,"Thank you.",neutral,4100000,"Test_Set"
Joey,"816, thank you!",joy,2300000,"Test_Set"
Joey,"He's a patient of mine, I've been treating him for years!",neutral,3000110,"Test_Set"
Joey,"It is absolutely essential that you tell me what room the man my assistant described is staying in.",neutral,4000100,"Test_Set"
Joey,"Hands!",neutral,3000200,"Test_Set"
Phoebe,"Hands.",neutral,5000000,"Test_Set"
Joey,"Damnit woman we're losing precious time! Now do you want this man's blood on your head?",anger,0000500,"Test_Set"
Joey,"Remoray. It's Portuguese. We need that information; I'm a doctor.",neutral,5000000,"Test_Set"
Joey,"Uh, she's with me.  Dr. Drake Remoray.",neutral,5000000,"Test_Set"
Phoebe,"Oh yay! Great! Okay, what room number is he in?",joy,0400010,"Test_Set"
Phoebe,"And umm, he's like early to mid-thirties, very attractive.",neutral,5000000,"Test_Set"
Phoebe,"The patient I'm looking for has a broken leg and is in a wheelchair.",neutral,5000000,"Test_Set"
Phoebe,"Could you help me with something?",neutral,5000000,"Test_Set"
Phoebe,"Excuse me?",neutral,3000020,"Test_Set"
Ross,"Oh. (He takes the picture and hugs her.","non-neutral",1210010,"Test_Set"
Rachel,"Oh no, I know I couldn't see it either at first, but it's right umm...  Ross, I lost it again.","non-neutral",1120100,"Test_Set"
Joey,"I don't see the baby. Where is it?",neutral,3000020,"Test_Set"
Phoebe,"Oh.","non-neutral",2000021,"Test_Set"
Ross,"Oh hey, show them the picture of your uterus.",neutral,3200000,"Test_Set"
Phoebe,"Good.",neutral,3200000,"Test_Set"
Rachel,"Oh, everything went great.",joy,1400000,"Test_Set"
Phoebe,"Hey! So how was the doctor?",neutral,3200000,"Test_Set"
Joey,"Hey!",joy,1400000,"Test_Set"
Rachel,"Hi.",neutral,5000000,"Test_Set"
Ross,"Huh? Yeah, fine, invite whoever you want.","non-neutral",2011100,"Test_Set"
Ross,"Yeah sure.",neutral,4010000,"Test_Set"
Ross,"Wait-wait-wait, do you, do you think, maybe we shouldn't invite her?",fear,0004010,"Test_Set"
Ross,"Yeah?",neutral,5000000,"Test_Set"
Ross,"Sure. Why not?",neutral,5000000,"Test_Set"
Ross,"Yeah?","non-neutral",2001020,"Test_Set"
Ross,"Hey, did I do these neat enough?",neutral,4001000,"Test_Set"
Ross,"Yeah, invite him?",neutral,4000001,"Test_Set"
Ross,"Ohh, God, nobody likes him, and he's so cheap, he'd never fly to London in a million years.",disgust,0000005,"Test_Set"
Joey,"People, people, people.",neutral,5000000,"Test_Set"
Joey,"I know, it was the best I could get out of them.",neutral,3010001,"Test_Set"
Chandler,"I totally understand.  Can I",neutral,5000000,"Test_Set"
Chandler,"You do?",neutral,3000020,"Test_Set"
Chandler,"Yes! It's flown into your blouse and you'd better undo your buttons lest it sting you!","non-neutral",1101020,"Test_Set"
Chandler,"Brenda a bee!",fear,1003010,"Test_Set"
Chandler,"I'm leaning. This is where I lean.",neutral,5000000,"Test_Set"
Ross,"I'm sorry I had to take such drastic measures to make my point, but I-look, I just want you guys to be safe.",neutral,3010001,"Test_Set"
Rachel,"All right, so we weren't",neutral,4000100,"Test_Set"
Ross,"Perhaps. Now I'm curious, at what point during those girlish screams would you have begun to",neutral,3000011,"Test_Set"
Phoebe,"Ohh,",neutral,3000020,"Test_Set"
Ross,"A lesson in the importance of unagi.",neutral,5000000,"Test_Set"
Rachel,"What the hell was that?!","non-neutral",1000121,"Test_Set"
Rachel,"Ahh. Thank you!",joy,0500000,"Test_Set"
Rachel,"Get up!",anger,0101300,"Test_Set"
Ross,"Yeah, I recognize the ankles!",neutral,3000011,"Test_Set"
Rachel,"I came with Paul!","non-neutral",1100120,"Test_Set"
Ross,"What are",neutral,4000010,"Test_Set"
Rachel,"Okay.  What?! What are you doing here?!",surprise,0000140,"Test_Set"
Rachel,"Well, okay. Would-would you get me a",neutral,3002000,"Test_Set"
Rachel,"No-no! Big bear! Big bear outside! I think I-I-would you-actually, would you go check on that?",fear,0003020,"Test_Set"
Rachel,"I feel like we're the only two people in the world.  Oops. Sorry.","non-neutral",1210010,"Test_Set"
Rachel,"It's so secluded up here.",neutral,3000020,"Test_Set"
Joey,"Why would they do that?! It was a good show right?!",surprise,0000131,"Test_Set"
Rachel,"I'm sorry Joey.",sadness,1040000,"Test_Set"
Phoebe,"Sorry.",sadness,2030000,"Test_Set"
Joey,"They canceled Mac and C.H.E.E.S.E!","non-neutral",0010220,"Test_Set"
Joey,"All right, bye!","non-neutral",1220000,"Test_Set"
Joey,"We're not even shootin' them anymore?!!",surprise,0000041,"Test_Set"
Joey,"All right, see you Monday.",neutral,5000000,"Test_Set"
Joey,"Ohh.",neutral,3020000,"Test_Set"
Joey,"Like they're taking it off the air?",surprise,0000050,"Test_Set"
Joey,"Canceled?!",surprise,0000050,"Test_Set"
Joey,"I was just looking over next week's script.",neutral,4000010,"Test_Set"
Joey,"Hey, funny you should call.","non-neutral",2100020,"Test_Set"
Joey,"can you excuse me for a minute?",neutral,5000000,"Test_Set"
Joey,"It's the producers over at Mac and C.H.E.E.S.E.",neutral,4000010,"Test_Set"
Joey,"Can you, can you hang on a second?",neutral,5000000,"Test_Set"
Joey,"Oh hey!",surprise,0200030,"Test_Set"
Joey,"Hello?",neutral,4000010,"Test_Set"
Rachel,"Oh, my-my new assistant was very happy that I hired my new assistant.",neutral,4100000,"Test_Set"
Joey,"Was she happy you gave her the job?",neutral,4100000,"Test_Set"
Rachel,"Ohh, my new assistant is working out, yes.",neutral,3200000,"Test_Set"
Phoebe,"Hey-Ooh, how's Hilda? Is she working out?",neutral,3200000,"Test_Set"
Joey,"Hey.",neutral,4100000,"Test_Set"
Rachel,"Hi!",joy,0500000,"Test_Set"
Chandler,"Well, I then guess I'm going to Yemen! I'm going to Yemen!  When we get to Yemen, can I stay with you?",joy,1300010,"Test_Set"
Chandler,"I had to have one last kiss, and also-also you said that you were going to leave right after I got on the plane!","non-neutral",0210020,"Test_Set"
Chandler,"There you are!",surprise,0200030,"Test_Set"
Chandler,"There you are!",surprise,0200030,"Test_Set"
Chandler,"Janice!","non-neutral",1200020,"Test_Set"
Chandler,"No!","non-neutral",2100110,"Test_Set"
Chandler,"Okay, good-bye. Good-bye.",sadness,2030000,"Test_Set"
Chandler,"Well, just until we find an energy source to replace fuel.",neutral,4010000,"Test_Set"
Chandler,"Well, I-I guess I gotta go.",sadness,2030000,"Test_Set"
Phoebe,"Really? That's the thing I'm worse at! You'll see.","non-neutral",2001020,"Test_Set"
Phoebe,"Okay. But the question is who's gonna go first. 'Cause whoever goes second is the bitch.","non-neutral",2002010,"Test_Set"
Monica,"Okay well, then we'll both do it today and he'll just have to deal with it!",neutral,3000200,"Test_Set"
Phoebe,"Are you kidding?! Another week with that sip, I'll kill",disgust,0000113,"Test_Set"
Monica,"Okay well then, I'll fire him today and you go out with him for another week.",neutral,4000001,"Test_Set"
Phoebe,"You can't fire him and dump him the same day, he'll kill himself.","non-neutral",0022001,"Test_Set"
Monica,"What? So now I'm not allowed to fire him?",surprise,0000050,"Test_Set"
Phoebe,"Then he comes over!  ""I'm so worried about you."" Uck! Be a man!",disgust,0001004,"Test_Set"
Monica,"Just don't pick up your phone.",neutral,4001000,"Test_Set"
Phoebe,He,neutral,5000000,"Test_Set"
Monica,"What?! You said he was sweet!",surprise,0000050,"Test_Set"
Phoebe,"Because I'm dumping him today.","non-neutral",2010101,"Test_Set"
Monica,"Why not?!","non-neutral",1000220,"Test_Set"
Phoebe,"Okay. Okay, but you can't fire him today.",neutral,4001000,"Test_Set"
Monica,"No! No-no! He is totally incompetent. I called the chef who recommended him to me. He said, ""Ha-ha! Gotcha!""",disgust,0000203,"Test_Set"
Phoebe,But,neutral,4001000,"Test_Set"
Monica,"Hey. Okay, I gave him another chance, but Tim has",neutral,4010000,"Test_Set"
Phoebe,"Hey!","non-neutral",0200021,"Test_Set"
Chandler,"That's",neutral,5000000,"Test_Set"
Monica,"This is so great! Now we can enter into doubles tournaments!",joy,0500000,"Test_Set"
Chandler,"I don't know.",neutral,4010000,"Test_Set"
Monica,"Why?",surprise,2000030,"Test_Set"
Chandler,"I never sucked, I actually didn't want you to know how good I was!","non-neutral",2000210,"Test_Set"
Joey,"I love you too.",joy,0500000,"Test_Set"
Monica,"Yes! You are so smart!  I love you.",joy,0500000,"Test_Set"
Joey,"Cat.",neutral,5000000,"Test_Set"
Monica,"Okay! There's only one left, three letter word, not dog but",neutral,4100000,"Test_Set"
Joey,"Aww, me too. Now let's finish this and go to bed.",joy,2300000,"Test_Set"
Monica,"Y'know, I love doing crossword puzzles with you honey!",joy,0500000,"Test_Set"
Chandler,"No, I'm not mocking you,  or you beautiful guest room.",neutral,4000001,"Test_Set"
Monica,"Are you mocking me?","non-neutral",1000211,"Test_Set"
Chandler,"I don't have anything against the beautiful guest room, especially since everybody we know lives about 30 seconds away!","non-neutral",1100102,"Test_Set"
Monica,"What do you have against the beautiful guest room?",anger,1000310,"Test_Set"
Chandler,"Which is why",neutral,4001000,"Test_Set"
Monica,"I just don't think arcade games go in the beautiful guest room. The beautiful guest room is gonna be filled with antiques.",neutral,3000101,"Test_Set"
Chandler,"So, that's it?",surprise,1000031,"Test_Set"
Monica,"Oh, I'm sorry. Of course I mean that. Interesting idea, umm, talk about it, but no.",disgust,1000004,"Test_Set"
Chandler,"Okay so you mean no as in, ""Gee Chandler, what an interesting idea. Let's discuss it before we reject it completely.""","non-neutral",1001201,"Test_Set"
Monica,"No.",disgust,1000103,"Test_Set"
Chandler,"I mean you can buy old arcade games like uh, like",neutral,4001000,"Test_Set"
Chandler,"I was thinking maybe-maybe-maybe it could be a game room, y'know?",neutral,3101000,"Test_Set"
Chandler,"Obviously!",joy,1300001,"Test_Set"
Chandler,"Well, I like that idea.",joy,2300000,"Test_Set"
Monica,"Okay, whatever, I really haven't thought about it that much.",neutral,4010000,"Test_Set"
Monica,"And we could have a roll top desk with comment cards on them so people could say how much they loved staying here!!",joy,0500000,"Test_Set"
Monica,"With a mahogany sleigh bed and bedside tables with flowers on them all the time!",joy,0500000,"Test_Set"
Monica,"Okay, I was thinking we should have a beautiful guest room, right?",neutral,3200000,"Test_Set"
Chandler,"Sure!",joy,0400010,"Test_Set"
Chandler,"Oh come on, by age seven kids have already seen orgies.  Was it just me?!",surprise,1000040,"Test_Set"
Monica,"But Ben is coming over tonight and he can't see this.",fear,2003000,"Test_Set"
Chandler,"I did.  But it came at a price.",neutral,4010000,"Test_Set"
Phoebe,"Chandler sucks! He couldn't have gotten this good!",surprise,2000030,"Test_Set"
Monica,"They're all Chandler.",neutral,4000010,"Test_Set"
Phoebe,"Hey, you guys. Listen, I'm sorry that I was hogging the game before--Oh my God! Your friends have some unfortunate initials!","non-neutral",2001011,"Test_Set"
Monica,"Okay, I got that. I'll escape over there. I'll come back over here. All right, come on",neutral,5000000,"Test_Set"
Chandler,"Well, the heart wants what it wants. I'll see you later.",neutral,4000001,"Test_Set"
Chandler,"This actor friend and he would kill me if he thought I was doing this umm, but umm would it be possible for him to get an audition for your movie say on Thursday?","non-neutral",2102000,"Test_Set"
Chandler,"Well, I umm, I mean this is just off the top of my head now, umm but I have this friend.",neutral,5000000,"Test_Set"
Chandler,"Well maybe there is one thing you can do.",neutral,4000100,"Test_Set"
Chandler,"Well, it just hurts so bad. I uh",sadness,1030010,"Test_Set"
Chandler,"No-no-Really?!",surprise,0010130,"Test_Set"
Ross,"No. No-no. No. What would","non-neutral",2100020,"Test_Set"
Ross,"Umm, about that-that-that last move where the woman tripped you and then pinned you to the floor, what-what-what-what would you do next?","non-neutral",2101100,"Test_Set"
Ross,"Umm, hey, a couple of questions though.",neutral,4001000,"Test_Set"
Ross,"Yeah, yeah, I was watching.",neutral,3000101,"Test_Set"
Ross,"It's a great class.",joy,1300010,"Test_Set"
Joey,"It is.",neutral,3000200,"Test_Set"
Joey,"Oh, it is.",neutral,4000100,"Test_Set"
Joey,"You know what the Celtics problem is? They let the players run the team.",neutral,3000101,"Test_Set"
Joey,"Good luck, and uh, take care, huh?","non-neutral",2120000,"Test_Set"
Joey,"Ok, look, maybe I should just go.",neutral,4010000,"Test_Set"
Joey,"Yeah, so, uh, so, uh, what's the deal with this father guy, I mean, if someone was havin' my baby somewhere, I'd wanna know about it, you know?",neutral,3001001,"Test_Set"
Ross,"All right here. Watch me execute the three 'P's of championship play. Power.  Precision.  and penache.",neutral,4100000,"Test_Set"
Chandler,"I was shrieking... like a Marine.",neutral,3010100,"Test_Set"
Ross,"Shielding your face and shrieking like a girl... is not a backhand.",disgust,1010003,"Test_Set"
Chandler,"Excuse me little one, I have a very solid backhand.","non-neutral",2000102,"Test_Set"
Ross,"Just admit it Chandler, you have no backhand.",neutral,3000200,"Test_Set"
Joey,"Thursday's clearly not good for ya, pick a day!",joy,2300000,"Test_Set"
Rachel,"Well, it would be easier to move just right across the hall. Wait a minute, unless you're thinking about Naked Wednesday's.",neutral,3101000,"Test_Set"
Joey,"No-no-no-no-no-no-no-no... It's okay, I mean I-look Rach, I know I scared you off with that whole Naked Thursday's thing, but we don't have to do that!",neutral,3200000,"Test_Set"
Ross,"Whoa! Whoa! Whoa, Joey!",surprise,0001040,"Test_Set"
Joey,"Or not. Uh, Rach, why don't you just move in with me?","non-neutral",2201000,"Test_Set"
Rachel,"All right, well the place was closed. I'll just copy it later.",neutral,4010000,"Test_Set"
Ross,"Baking it didn't help, huh?",neutral,3000020,"Test_Set"
Rachel,"I give up you guys, I don't know what I'm going to do with this thing!","non-neutral",1011101,"Test_Set"
Monica,"Oh my-Oh good God!",surprise,1000130,"Test_Set"
Joey,"Whoa-whoa you guys, it's not a cat!","non-neutral",1001111,"Test_Set"
Chandler,"Oh! Oh! That's so hard.",surprise,1000031,"Test_Set"
Ross,"All right.",neutral,5000000,"Test_Set"
Chandler,"It's throwing and catching!","non-neutral",2000201,"Test_Set"
Ross,"It's really a uh-uh three person game, y'know?",neutral,3002000,"Test_Set"
Chandler,"I'm not a dropper!",anger,0000500,"Test_Set"
Joey,"Oh yeah, that's right!","non-neutral",2100020,"Test_Set"
Monica,"He's a dropper!","non-neutral",2000201,"Test_Set"
Chandler,"What?",surprise,2000030,"Test_Set"
